test01
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 02,  17 , 0.858, 0.949, 0.966, 0.301, 0.856, 0.948, 0.970, 0.223, 0.874, 0.951, 0.955, 0.513, 0.874, 0.951, 0.955, 0.510, 1.000, 1.000, 1.000, 0.000
 03,  17 , 0.861, 0.950, 0.967, 0.244, 0.812, 0.901, 0.965, 0.393, 0.864, 0.952, 0.971, 1.471, 0.864, 0.952, 0.971, 1.467, 1.000, 1.000, 1.000, 0.000
 04,  17 , 0.859, 0.950, 0.983, 0.397, 0.766, 0.862, 0.970, 0.344, 0.868, 0.954, 0.970, 1.615, 0.868, 0.954, 0.970, 1.622, 1.000, 1.000, 1.000, 0.000
 05,  17 , 0.892, 0.975, 0.985, 0.327, 0.740, 0.847, 0.967, 0.402, 0.916, 0.980, 0.958, 2.177, 0.916, 0.980, 0.958, 2.180, 1.000, 1.000, 1.000, 0.000
 06,  17 , 0.901, 0.978, 0.970, 0.496, 0.749, 0.851, 0.967, 0.474, 0.907, 0.978, 0.972, 0.639, 0.878, 0.946, 0.960, 0.573, 1.000, 1.000, 1.000, 0.000
 07,  17 , 0.899, 0.979, 0.976, 0.450, 0.756, 0.855, 0.971, 0.502, 0.870, 0.936, 0.968, 0.679, 0.887, 0.943, 0.969, 0.866, 1.000, 1.000, 1.000, 0.000
 08,  17 , 0.907, 0.980, 0.969, 0.483, 0.723, 0.823, 0.967, 0.626, 0.816, 0.902, 0.976, 0.834, 0.885, 0.950, 0.968, 0.737, 1.000, 1.000, 1.000, 0.000
 09,  17 , 0.909, 0.980, 0.968, 0.602, 0.723, 0.808, 0.965, 0.626, 0.869, 0.944, 0.979, 1.151, 0.899, 0.948, 0.975, 1.041, 1.000, 1.000, 1.000, 0.000
 10,  17 , 0.907, 0.980, 0.979, 0.560, 0.763, 0.846, 0.973, 0.583, 0.864, 0.949, 0.963, 0.635, 0.895, 0.949, 0.978, 0.683, 1.000, 1.000, 1.000, 0.000
 11,  17 , 0.913, 0.980, 0.984, 0.901, 0.820, 0.889, 0.976, 0.939, 0.862, 0.950, 0.963, 0.490, 0.896, 0.950, 0.978, 1.329, 1.000, 1.000, 1.000, 0.000
 12,  17 , 0.947, 1.005, 0.968, 0.795, 0.793, 0.873, 0.958, 0.511, 0.888, 0.970, 0.969, 0.997, 0.897, 0.951, 0.971, 1.118, 1.000, 1.000, 1.000, 0.000
 13,  17 , 0.938, 1.007, 0.976, 0.763, 0.757, 0.845, 0.959, 0.691, 0.912, 0.960, 0.984, 0.940, 0.884, 0.935, 0.971, 1.648, 1.000, 1.000, 1.000, 0.000
 14,  17 , 0.933, 1.007, 0.969, 0.889, 0.758, 0.848, 0.964, 0.916, 0.941, 0.976, 0.975, 1.086, 0.876, 0.935, 0.983, 1.303, 1.000, 1.000, 1.000, 0.000
 15,  17 , 0.938, 1.007, 0.962, 0.640, 0.764, 0.851, 0.968, 0.924, 0.924, 0.981, 0.972, 1.223, 0.851, 0.913, 0.984, 1.362, 1.000, 1.000, 1.000, 0.000
test18
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  18 , 0.948, 0.969, 1.000, 0.179, 0.948, 0.969, 1.000, 0.170, 0.948, 0.969, 1.000, 0.436, 0.948, 0.969, 1.000, 0.439, 1.000, 1.000, 1.000, 0.000
 02,  18 , 1.000, 1.000, 1.000, 0.214, 1.000, 1.000, 1.000, 0.215, 1.000, 1.000, 1.000, 0.695, 1.000, 1.000, 1.000, 0.705, 1.000, 1.000, 1.000, 0.000
 03,  18 , 1.000, 1.000, 1.000, 0.202, 1.000, 1.000, 1.000, 0.199, 1.000, 1.000, 1.000, 0.535, 1.000, 1.000, 1.000, 0.535, 1.000, 1.000, 1.000, 0.000
 04,  18 , 1.000, 1.000, 1.000, 0.234, 1.000, 1.000, 1.000, 0.230, 1.000, 1.000, 1.000, 0.586, 1.000, 1.000, 1.000, 0.593, 1.000, 1.000, 1.000, 0.000
 05,  18 , 1.000, 1.000, 1.000, 0.236, 1.000, 1.000, 1.000, 0.241, 1.000, 1.000, 1.000, 0.649, 1.000, 1.000, 1.000, 0.646, 1.000, 1.000, 1.000, 0.000
 06,  18 , 1.000, 1.000, 1.000, 0.275, 0.950, 0.959, 0.991, 0.258, 1.000, 1.000, 1.000, 0.328, 1.000, 1.000, 1.000, 0.340, 1.000, 1.000, 1.000, 0.000
 07,  18 , 1.000, 1.000, 1.000, 0.295, 0.964, 0.966, 1.000, 0.355, 1.000, 1.000, 1.000, 0.338, 1.000, 1.000, 1.000, 0.337, 1.000, 1.000, 1.000, 0.000
 08,  18 , 1.000, 1.000, 1.000, 0.358, 0.965, 0.967, 1.000, 0.341, 1.000, 1.000, 1.000, 0.376, 1.000, 1.000, 1.000, 0.356, 1.000, 1.000, 1.000, 0.000
 09,  18 , 1.000, 1.000, 1.000, 0.334, 0.966, 0.968, 1.000, 0.330, 1.000, 1.000, 1.000, 0.376, 1.000, 1.000, 1.000, 0.378, 1.000, 1.000, 1.000, 0.000
 10,  18 , 1.000, 1.000, 1.000, 0.385, 0.967, 0.969, 1.000, 0.371, 1.000, 1.000, 1.000, 0.405, 1.000, 1.000, 1.000, 0.397, 1.000, 1.000, 1.000, 0.000
 11,  18 , 1.000, 1.000, 1.000, 0.399, 0.968, 0.970, 1.000, 0.398, 1.000, 1.000, 1.000, 0.422, 1.000, 1.000, 1.000, 0.420, 1.000, 1.000, 1.000, 0.000
 12,  18 , 1.000, 1.000, 1.000, 0.425, 0.968, 0.971, 1.000, 0.433, 1.000, 1.000, 1.000, 0.440, 1.000, 1.000, 1.000, 0.431, 1.000, 1.000, 1.000, 0.000
 13,  18 , 1.000, 1.000, 1.000, 0.448, 0.969, 0.971, 1.000, 0.455, 1.000, 1.000, 1.000, 0.462, 1.000, 1.000, 1.000, 0.454, 1.000, 1.000, 1.000, 0.000
 14,  18 , 1.000, 1.000, 1.000, 0.516, 0.970, 0.972, 1.000, 0.517, 1.000, 1.000, 1.000, 0.514, 1.000, 1.000, 1.000, 0.497, 1.000, 1.000, 1.000, 0.000
 15,  18 , 1.000, 1.000, 1.000, 0.543, 0.971, 0.973, 1.000, 0.531, 1.000, 1.000, 1.000, 0.518, 0.951, 0.964, 0.987, 0.513, 1.000, 1.000, 1.000, 0.000
test19
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  19 , 1.000, 1.000, 1.000, 0.165, 0.954, 0.950, 0.992, 0.171, 1.000, 1.000, 1.000, 0.441, 1.000, 1.000, 1.000, 0.453, 1.000, 1.000, 1.000, 0.000
 02,  19 , 1.000, 1.000, 1.000, 0.200, 0.957, 0.951, 1.000, 0.192, 1.000, 1.000, 1.000, 0.489, 1.000, 1.000, 1.000, 0.486, 1.000, 1.000, 1.000, 0.000
 03,  19 , 1.000, 1.000, 1.000, 0.205, 0.959, 0.953, 1.000, 0.208, 1.000, 1.000, 1.000, 0.582, 1.000, 1.000, 1.000, 0.581, 1.000, 1.000, 1.000, 0.000
 04,  19 , 1.000, 1.000, 1.000, 0.225, 0.908, 0.908, 1.000, 0.301, 1.000, 1.000, 1.000, 0.603, 1.000, 1.000, 1.000, 0.600, 1.000, 1.000, 1.000, 0.000
 05,  19 , 1.000, 1.000, 1.000, 0.248, 0.924, 0.913, 1.000, 0.317, 1.000, 1.000, 1.000, 0.664, 1.000, 1.000, 1.000, 0.664, 1.000, 1.000, 1.000, 0.000
 06,  19 , 1.000, 1.000, 1.000, 0.281, 0.926, 0.917, 0.995, 0.387, 1.000, 1.000, 1.000, 0.328, 1.000, 1.000, 1.000, 0.331, 1.000, 1.000, 1.000, 0.000
 07,  19 , 1.000, 1.000, 1.000, 0.287, 0.910, 0.922, 1.000, 0.392, 1.000, 1.000, 1.000, 0.342, 1.000, 1.000, 1.000, 0.339, 1.000, 1.000, 1.000, 0.000
 08,  19 , 1.000, 1.000, 1.000, 0.313, 0.913, 0.924, 1.000, 0.355, 1.000, 1.000, 1.000, 0.361, 1.000, 1.000, 1.000, 0.351, 1.000, 1.000, 1.000, 0.000
 09,  19 , 1.000, 1.000, 1.000, 0.347, 0.915, 0.926, 1.000, 0.332, 1.000, 1.000, 1.000, 0.378, 1.000, 1.000, 1.000, 0.376, 1.000, 1.000, 1.000, 0.000
 10,  19 , 1.000, 1.000, 1.000, 0.381, 0.934, 0.930, 1.000, 0.421, 1.000, 1.000, 1.000, 0.398, 1.000, 1.000, 1.000, 0.391, 1.000, 1.000, 1.000, 0.000
 11,  19 , 1.000, 1.000, 1.000, 0.396, 0.900, 0.902, 0.996, 0.391, 1.000, 1.000, 1.000, 0.417, 1.000, 1.000, 1.000, 0.416, 1.000, 1.000, 1.000, 0.000
 12,  19 , 1.000, 1.000, 1.000, 0.441, 0.922, 0.940, 1.000, 0.570, 1.000, 1.000, 1.000, 0.457, 1.000, 1.000, 1.000, 0.439, 1.000, 1.000, 1.000, 0.000
 13,  19 , 1.000, 1.000, 1.000, 0.455, 0.924, 0.941, 1.000, 0.458, 1.000, 1.000, 1.000, 0.462, 1.000, 1.000, 1.000, 0.466, 1.000, 1.000, 1.000, 0.000
 14,  19 , 1.000, 1.000, 1.000, 0.496, 0.926, 0.943, 1.000, 0.491, 1.000, 1.000, 1.000, 0.493, 1.000, 1.000, 1.000, 0.478, 1.000, 1.000, 1.000, 0.000
 15,  19 , 1.000, 1.000, 1.000, 0.539, 0.881, 0.912, 1.000, 0.834, 1.000, 1.000, 1.000, 0.510, 1.000, 1.000, 1.000, 0.513, 1.000, 1.000, 1.000, 0.000
test20
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  20 , 0.912, 0.921, 1.000, 0.171, 0.912, 0.921, 1.000, 0.170, 0.912, 0.921, 1.000, 0.436, 0.912, 0.921, 1.000, 0.439, 1.000, 1.000, 1.000, 0.000
 02,  20 , 0.915, 0.923, 1.000, 0.185, 0.861, 0.881, 0.986, 0.188, 0.915, 0.923, 1.000, 0.485, 0.915, 0.923, 1.000, 0.488, 1.000, 1.000, 1.000, 0.000
 03,  20 , 0.932, 0.926, 1.000, 0.284, 0.865, 0.885, 0.993, 0.216, 0.932, 0.926, 1.000, 1.122, 0.932, 0.926, 1.000, 1.116, 1.000, 1.000, 1.000, 0.000
 04,  20 , 0.934, 0.929, 1.000, 0.231, 0.921, 0.929, 1.000, 0.272, 0.934, 0.929, 1.000, 0.592, 0.934, 0.929, 1.000, 0.589, 1.000, 1.000, 1.000, 0.000
 05,  20 , 0.936, 0.931, 1.000, 0.247, 0.923, 0.931, 1.000, 0.245, 0.936, 0.931, 1.000, 0.660, 0.936, 0.931, 1.000, 0.648, 1.000, 1.000, 1.000, 0.000
 06,  20 , 0.938, 0.933, 1.000, 0.272, 0.926, 0.933, 1.000, 0.271, 0.896, 0.895, 0.994, 0.318, 0.938, 0.933, 1.000, 0.338, 1.000, 1.000, 1.000, 0.000
 07,  20 , 0.940, 0.935, 1.000, 0.364, 0.958, 0.967, 1.000, 0.339, 0.928, 0.930, 1.000, 0.571, 0.912, 0.906, 0.990, 0.390, 1.000, 1.000, 1.000, 0.000
 08,  20 , 0.942, 0.937, 1.000, 0.323, 0.959, 0.968, 1.000, 0.306, 0.930, 0.932, 1.000, 0.359, 0.915, 0.908, 1.000, 0.355, 1.000, 1.000, 1.000, 0.000
 09,  20 , 0.899, 0.900, 0.987, 0.343, 0.925, 0.929, 0.978, 0.343, 0.888, 0.897, 1.000, 0.491, 0.885, 0.873, 1.000, 0.556, 1.000, 1.000, 1.000, 0.000
 10,  20 , 0.945, 0.940, 1.000, 0.450, 0.961, 0.970, 1.000, 0.437, 0.972, 0.970, 1.000, 0.472, 0.888, 0.877, 1.000, 0.385, 1.000, 1.000, 1.000, 0.000
 11,  20 , 0.946, 0.942, 1.000, 0.399, 0.962, 0.970, 1.000, 0.388, 0.973, 0.971, 1.000, 0.416, 0.891, 0.880, 1.000, 0.413, 1.000, 1.000, 1.000, 0.000
 12,  20 , 0.948, 0.943, 1.000, 0.426, 0.963, 0.971, 1.000, 0.415, 0.974, 0.971, 1.000, 0.447, 0.894, 0.883, 1.000, 0.430, 1.000, 1.000, 1.000, 0.000
 13,  20 , 0.944, 0.946, 1.000, 0.613, 0.964, 0.972, 1.000, 0.453, 0.969, 0.974, 1.000, 0.640, 0.892, 0.887, 1.000, 0.626, 1.000, 1.000, 1.000, 0.000
 14,  20 , 0.946, 0.948, 1.000, 0.508, 0.965, 0.973, 1.000, 0.490, 0.980, 0.978, 1.000, 0.592, 0.880, 0.890, 1.000, 0.694, 1.000, 1.000, 1.000, 0.000
 15,  20 , 0.947, 0.949, 1.000, 0.542, 0.966, 0.973, 1.000, 0.536, 0.932, 0.942, 1.000, 0.513, 0.868, 0.898, 1.000, 0.704, 1.000, 1.000, 1.000, 0.000
overall mean
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  all, 0.925, 0.948, 0.991, 0.200, 0.914, 0.938, 0.993, 0.196, 0.928, 0.950, 0.994, 0.688, 0.928, 0.950, 0.994, 0.685, 1.000, 1.000, 1.000, 0.000
 02,  all, 0.925, 0.946, 0.990, 0.236, 0.904, 0.930, 0.989, 0.211, 0.933, 0.951, 0.989, 0.645, 0.933, 0.951, 0.989, 0.643, 1.000, 1.000, 1.000, 0.000
 03,  all, 0.917, 0.938, 0.989, 0.239, 0.893, 0.922, 0.990, 0.232, 0.934, 0.952, 0.991, 0.762, 0.934, 0.952, 0.991, 0.747, 1.000, 1.000, 1.000, 0.000
 04,  all, 0.923, 0.943, 0.991, 0.284, 0.887, 0.916, 0.994, 0.263, 0.948, 0.962, 0.995, 0.864, 0.948, 0.962, 0.995, 0.871, 1.000, 1.000, 1.000, 0.000
 05,  all, 0.928, 0.947, 0.995, 0.300, 0.884, 0.912, 0.992, 0.310, 0.960, 0.970, 0.996, 0.904, 0.960, 0.970, 0.996, 0.892, 1.000, 1.000, 1.000, 0.000
 06,  all, 0.921, 0.948, 0.997, 0.323, 0.872, 0.907, 0.995, 0.310, 0.964, 0.973, 0.997, 0.383, 0.954, 0.965, 0.996, 0.367, 1.000, 1.000, 1.000, 0.000
 07,  all, 0.929, 0.954, 0.996, 0.352, 0.874, 0.910, 0.992, 0.368, 0.963, 0.973, 0.998, 0.417, 0.948, 0.960, 0.996, 0.420, 1.000, 1.000, 1.000, 0.000
 08,  all, 0.929, 0.953, 0.993, 0.355, 0.874, 0.910, 0.991, 0.382, 0.957, 0.970, 0.998, 0.481, 0.944, 0.957, 0.997, 0.440, 1.000, 1.000, 1.000, 0.000
 09,  all, 0.911, 0.950, 0.994, 0.406, 0.892, 0.920, 0.991, 0.415, 0.960, 0.972, 0.998, 0.466, 0.945, 0.958, 0.998, 0.478, 1.000, 1.000, 1.000, 0.000
 10,  all, 0.920, 0.951, 0.996, 0.476, 0.877, 0.919, 0.995, 0.450, 0.962, 0.975, 0.997, 0.468, 0.942, 0.956, 0.996, 0.487, 1.000, 1.000, 1.000, 0.000
 11,  all, 0.928, 0.956, 0.994, 0.466, 0.889, 0.924, 0.994, 0.479, 0.964, 0.977, 0.997, 0.468, 0.935, 0.951, 0.995, 0.519, 1.000, 1.000, 1.000, 0.000
 12,  all, 0.926, 0.955, 0.992, 0.536, 0.887, 0.926, 0.991, 0.506, 0.968, 0.981, 0.997, 0.521, 0.937, 0.955, 0.995, 0.538, 1.000, 1.000, 1.000, 0.000
 13,  all, 0.933, 0.959, 0.993, 0.543, 0.887, 0.926, 0.995, 0.558, 0.967, 0.978, 0.998, 0.530, 0.928, 0.947, 0.996, 0.643, 1.000, 1.000, 1.000, 0.000
 14,  all, 0.945, 0.965, 0.992, 0.604, 0.886, 0.923, 0.994, 0.636, 0.970, 0.981, 0.996, 0.571, 0.921, 0.943, 0.997, 0.659, 1.000, 1.000, 1.000, 0.000
 15,  all, 0.948, 0.967, 0.991, 0.612, 0.884, 0.922, 0.993, 0.667, 0.970, 0.982, 0.997, 0.637, 0.924, 0.946, 0.997, 0.728, 1.000, 1.000, 1.000, 0.000
